case,forecast_method,information_available_through_delivery_timestamp,commitment_protocol,delivery_timestamp,lead_hour,forecast_price,realized_price,error
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 16:00:00+00:00,17,48.11,46.94,1.1700000000000017
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 17:00:00+00:00,18,52.09,52.19,-0.09999999999999432
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 18:00:00+00:00,19,49.75,38.41,11.340000000000003
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 19:00:00+00:00,20,41.0,36.09,4.909999999999997
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 20:00:00+00:00,21,40.0,35.36,4.640000000000001
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 21:00:00+00:00,22,35.9,34.39,1.509999999999998
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 22:00:00+00:00,23,35.35,33.39,1.9600000000000009
DK2 day-ahead block,persistence,2019-10-05 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-06 23:00:00+00:00,24,34.64,33.28,1.3599999999999994
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 00:00:00+00:00,1,34.03,33.22,0.8100000000000023
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 01:00:00+00:00,2,33.58,33.34,0.23999999999999488
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 02:00:00+00:00,3,33.61,34.19,-0.5799999999999983
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 03:00:00+00:00,4,33.85,36.16,-2.309999999999995
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 04:00:00+00:00,5,34.02,57.69,-23.669999999999995
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 05:00:00+00:00,6,34.28,71.01,-36.730000000000004
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 06:00:00+00:00,7,35.03,71.07,-36.03999999999999
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 07:00:00+00:00,8,35.85,71.02,-35.169999999999995
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 08:00:00+00:00,9,36.55,70.73,-34.18000000000001
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 09:00:00+00:00,10,36.52,70.41,-33.88999999999999
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 10:00:00+00:00,11,36.08,69.94,-33.86
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 11:00:00+00:00,12,35.69,68.3,-32.61
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 12:00:00+00:00,13,35.43,64.9,-29.470000000000006
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 13:00:00+00:00,14,35.47,64.18,-28.710000000000008
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 14:00:00+00:00,15,35.74,64.83,-29.089999999999996
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 15:00:00+00:00,16,36.64,67.77,-31.129999999999995
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 16:00:00+00:00,17,46.94,72.42,-25.480000000000004
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 17:00:00+00:00,18,52.19,75.28,-23.090000000000003
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 18:00:00+00:00,19,38.41,69.26,-30.85000000000001
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 19:00:00+00:00,20,36.09,56.77,-20.68
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 20:00:00+00:00,21,35.36,51.84,-16.480000000000004
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 21:00:00+00:00,22,34.39,35.81,-1.4200000000000017
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 22:00:00+00:00,23,33.39,35.68,-2.289999999999999
DK2 day-ahead block,persistence,2019-10-06 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-07 23:00:00+00:00,24,33.28,34.91,-1.6299999999999955
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 00:00:00+00:00,1,33.22,34.35,-1.1300000000000026
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 01:00:00+00:00,2,33.34,34.03,-0.6899999999999977
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 02:00:00+00:00,3,34.19,34.41,-0.21999999999999886
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 03:00:00+00:00,4,36.16,36.1,0.05999999999999517
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 04:00:00+00:00,5,57.69,61.2,-3.510000000000005
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 05:00:00+00:00,6,71.01,60.18,10.830000000000005
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 06:00:00+00:00,7,71.07,65.58,5.489999999999995
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 07:00:00+00:00,8,71.02,65.78,5.239999999999995
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 08:00:00+00:00,9,70.73,56.77,13.96
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 09:00:00+00:00,10,70.41,57.26,13.149999999999999
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 10:00:00+00:00,11,69.94,57.29,12.649999999999999
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 11:00:00+00:00,12,68.3,60.05,8.25
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 12:00:00+00:00,13,64.9,60.19,4.710000000000008
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 13:00:00+00:00,14,64.18,58.47,5.710000000000008
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 14:00:00+00:00,15,64.83,56.25,8.579999999999998
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 15:00:00+00:00,16,67.77,56.18,11.589999999999996
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 16:00:00+00:00,17,72.42,60.98,11.440000000000005
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 17:00:00+00:00,18,75.28,57.28,18.0
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 18:00:00+00:00,19,69.26,55.71,13.550000000000004
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 19:00:00+00:00,20,56.77,35.93,20.840000000000003
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 20:00:00+00:00,21,51.84,34.9,16.940000000000005
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 21:00:00+00:00,22,35.81,33.62,2.190000000000005
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 22:00:00+00:00,23,35.68,34.17,1.509999999999998
DK2 day-ahead block,persistence,2019-10-07 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-08 23:00:00+00:00,24,34.91,34.07,0.8399999999999963
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 00:00:00+00:00,1,34.35,33.87,0.480000000000004
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 01:00:00+00:00,2,34.03,33.87,0.1600000000000037
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 02:00:00+00:00,3,34.41,34.06,0.3499999999999943
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 03:00:00+00:00,4,36.1,35.05,1.0500000000000043
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 04:00:00+00:00,5,61.2,55.41,5.790000000000006
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 05:00:00+00:00,6,60.18,57.94,2.240000000000002
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 06:00:00+00:00,7,65.58,60.3,5.280000000000001
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 07:00:00+00:00,8,65.78,62.4,3.3800000000000026
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 08:00:00+00:00,9,56.77,59.54,-2.769999999999996
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 09:00:00+00:00,10,57.26,60.47,-3.210000000000001
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 10:00:00+00:00,11,57.29,61.09,-3.8000000000000043
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 11:00:00+00:00,12,60.05,61.39,-1.3400000000000034
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 12:00:00+00:00,13,60.19,53.25,6.939999999999998
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 13:00:00+00:00,14,58.47,57.83,0.6400000000000006
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 14:00:00+00:00,15,56.25,57.8,-1.5499999999999972
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 15:00:00+00:00,16,56.18,61.39,-5.210000000000001
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 16:00:00+00:00,17,60.98,67.66,-6.68
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 17:00:00+00:00,18,57.28,64.7,-7.420000000000002
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 18:00:00+00:00,19,55.71,56.49,-0.7800000000000011
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 19:00:00+00:00,20,35.93,46.08,-10.149999999999999
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 20:00:00+00:00,21,34.9,35.41,-0.509999999999998
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 21:00:00+00:00,22,33.62,34.1,-0.480000000000004
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 22:00:00+00:00,23,34.17,33.49,0.6799999999999997
DK2 day-ahead block,persistence,2019-10-08 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-09 23:00:00+00:00,24,34.07,33.14,0.9299999999999997
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 00:00:00+00:00,1,33.87,32.98,0.8900000000000006
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 01:00:00+00:00,2,33.87,32.96,0.9099999999999966
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 02:00:00+00:00,3,34.06,33.44,0.6200000000000045
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 03:00:00+00:00,4,35.05,34.49,0.5599999999999952
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 04:00:00+00:00,5,55.41,55.02,0.38999999999999346
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 05:00:00+00:00,6,57.94,57.14,0.7999999999999972
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 06:00:00+00:00,7,60.3,60.07,0.22999999999999687
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 07:00:00+00:00,8,62.4,60.07,2.3299999999999983
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 08:00:00+00:00,9,59.54,59.61,-0.07000000000000028
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 09:00:00+00:00,10,60.47,59.38,1.0899999999999963
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 10:00:00+00:00,11,61.09,57.69,3.4000000000000057
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 11:00:00+00:00,12,61.39,44.73,16.660000000000004
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 12:00:00+00:00,13,53.25,35.27,17.979999999999997
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 13:00:00+00:00,14,57.83,35.21,22.619999999999997
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 14:00:00+00:00,15,57.8,35.22,22.58
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 15:00:00+00:00,16,61.39,43.35,18.04
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 16:00:00+00:00,17,67.66,60.53,7.1299999999999955
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 17:00:00+00:00,18,64.7,56.94,7.760000000000005
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 18:00:00+00:00,19,56.49,41.78,14.71
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 19:00:00+00:00,20,46.08,34.95,11.129999999999995
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 20:00:00+00:00,21,35.41,33.91,1.5
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 21:00:00+00:00,22,34.1,32.6,1.5
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 22:00:00+00:00,23,33.49,32.05,1.4400000000000048
DK2 day-ahead block,persistence,2019-10-09 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-10 23:00:00+00:00,24,33.14,28.89,4.25
DK2 day-ahead block,persistence,2019-10-10 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-11 00:00:00+00:00,1,32.98,24.23,8.749999999999996
DK2 day-ahead block,persistence,2019-10-10 23:00:00+00:00,schedule fixed before delivery-day auction clearing,2019-10-11 01:00:00+00:00,2,32.96,25.3,7.66
